"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"40183","Municipality of San Sebastian","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","San Sebastian","PR","7","DR","Demand Response","DO","5","00631","Aguadilla--Isabela--San Sebastián, PR","187.32","232573","71.00","38926","","Annual Total",,,,"84255",,,,"5095",,,,,,,,,,,"5328",,"0",,,,,
"40183","Municipality of San Sebastian","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","San Sebastian","PR","7","MB","Bus","DO","2","00631","Aguadilla--Isabela--San Sebastián, PR","187.32","232573","71.00","38926","","Annual Total",,,,"6667",,,,"894",,,,,,,,,,,"2113",,,,,,,
"40184","City of Bowling Green, dba: GOBG Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Bowling Green","KY","14","DR","Demand Response","PT","4","09379","Bowling Green, KY","52.18","97814","15.00","72294","","Annual Total",,,,"23305",,,,"2170",,,,,,,,,,,"3925",,"16",,,,,
"40184","City of Bowling Green, dba: GOBG Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Bowling Green","KY","14","MB","Bus","PT","10","09379","Bowling Green, KY","52.18","97814","15.00","72294","","Annual Total",,,,"180310",,,,"14596",,,,,,,,,,,"70633",,,,,,,
"40185","Bay County Transportation Planning Organization, dba: Bayway","Full Reporter","MPO, COG or Other Planning Agency","2024","Panama City","FL","35","DR","Demand Response","PT","25","67305","Panama City--Panama City Beach, FL","119.47","162060","758.00","190769","","Annual Total",,,"668559","480934","187625",,"43427","28121","15306",,,,,,,,,,"69468",,,"732099",,,,
"40185","Bay County Transportation Planning Organization, dba: Bayway","Full Reporter","MPO, COG or Other Planning Agency","2024","Panama City","FL","35","MB","Bus","PT","10","67305","Panama City--Panama City Beach, FL","119.47","162060","758.00","190769","","Annual Total",,,"519140","491084","28056","495442","41749","40332","1417","0","0",,,,,,,,"401229",,,"2336650",,,,
"40186","City of Murfreesboro, dba: Murfreesboro Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Murfreesboro","TN","6","MB","Bus","DO","6","60733","Murfreesboro, TN","86.13","177313","62.00","152769","","Annual Total",,,,"227633",,,,"21600",,,,,,,,,,,"103292",,,,,,,
"40187","York County Council on Aging, dba: York County Council on Aging, Inc.","Reduced Reporter","Private-Non-Profit Corporation","2024","Rock Hill","SC","26","DR","Demand Response","DO","26","75745","Rock Hill, SC","145.15","218443","39.00","73334","","Annual Total",,,,"174070",,,,"11102",,,,,,,,,,,"23915",,"0",,,,,
"40188","Government of the Virgin Islands, dba: Vitran","Reduced Reporter","State Government Unit or Department of Transportation","2024","Charlotte Amalie","VI","27","DR","Demand Response","DO","17","00078","Virgin Islands, VI","134.00","87146","132.00","87146","","Annual Total",,,,"361828",,,,"27183",,,,,,,,,,,"51703",,"0",,,,,
"40188","Government of the Virgin Islands, dba: Vitran","Reduced Reporter","State Government Unit or Department of Transportation","2024","Charlotte Amalie","VI","27","MB","Bus","DO","10","00078","Virgin Islands, VI","134.00","87146","132.00","87146","","Annual Total",,,,"303488",,,,"22641",,,,,,,,,,,"192362",,,,,,,
"40190","East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Other Publicly-Owned or Privately Chartered Corporation","2024","Knoxville","TN","83","DR","Demand Response","DO","78","59410","Morristown, TN","63.91","66539","6563.00","1176033","","Annual Total",,,,"3139572",,,,"143701",,,,,,,,,,,"212854",,"62785",,,,,
"40190","East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Other Publicly-Owned or Privately Chartered Corporation","2024","Knoxville","TN","83","MB","Bus","DO","5","59410","Morristown, TN","63.91","66539","6563.00","1176033","","Annual Total",,,,"138150",,,,"10007",,,,,,,,,,,"18815",,,,,,,
"40191","Transit Authority of Central Kentucky, dba: TACK","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Elizabethtown","KY","41","DR","Demand Response","DO","30","26750","Elizabethtown--Radcliff, KY","55.83","76441","930.00","142404","","Annual Total",,,"1534420","1371624","162796",,"84508","71348","13160","0","0",,,,,,,,"90602","0","71957","1494433",,,,
"40191","Transit Authority of Central Kentucky, dba: TACK","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Elizabethtown","KY","41","VP","Vanpool","DO","11","26750","Elizabethtown--Radcliff, KY","55.83","76441","930.00","142404","","Annual Total",,,"134196","134196","0",,"3760","3760","0","0","0",,,,,,,,"9367",,,"436072",,,,
"40192","Martin County","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Stuart","FL","11","CB","Commuter Bus","PT","2","71479","Port St. Lucie, FL","224.23","437745","65.00","159942","","Annual Total",,,"165379","162077","3302","163459","6400","6202","198","0","0",,,,,,,,"10001",,,"234988",,,,
"40192","Martin County","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Stuart","FL","11","DR","Demand Response","PT","2","71479","Port St. Lucie, FL","224.23","437745","65.00","159942","","Annual Total",,,"22111","19882","2229",,"2351","2144","207","0","0",,,,,,,,"2685","2685","0","14577",,,,
"40192","Martin County","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Stuart","FL","11","MB","Bus","PT","7","71479","Port St. Lucie, FL","224.23","437745","65.00","159942","","Annual Total",,,"459825","450804","9021","453483","24596","24104","492","0","0",,,,,,,,"105471",,,"684336",,,,
"40193","City of Hinesville, Georgia, dba: Liberty Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Hinesville","GA","5","DR","Demand Response","PT","2","39133","Hinesville, GA","37.23","53107","37.00","53107","","Annual Total",,,,"37556",,,,"2678",,,,,,,,,,,"15913",,"0",,,,,
"40193","City of Hinesville, Georgia, dba: Liberty Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Hinesville","GA","5","MB","Bus","PT","3","39133","Hinesville, GA","37.23","53107","37.00","53107","","Annual Total",,,,"114540",,,,"10542",,,,,,,,,,,"15444",,,,,,,
"40194","Municipality of Mayaguez","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Mayaguez","PR","20","DR","Demand Response","DO","2","55738","Mayagüez, PR","50.14","91583","52.00","71264","","Annual Total",,,,"41403",,,,"3010",,,,,,,,,,,"494",,"0",,,,,
"40194","Municipality of Mayaguez","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Mayaguez","PR","20","MB","Bus","DO","8","55738","Mayagüez, PR","50.14","91583","52.00","71264","","Annual Total",,,,"113440",,,,"14366",,,,,,,,,,,"26550",,,,,,,
"40194","Municipality of Mayaguez","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Mayaguez","PR","20","MB","Bus","PT","10","55738","Mayagüez, PR","50.14","91583","52.00","71264","","Annual Total",,,,"283084",,,,"30720",,,,,,,,,,,"83413",,,,,,,
"40195","Municipality of San Lorenzo","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","San Lorenzo","PR","9","DR","Demand Response","DO","2","79093","San Juan, PR","763.60","1844410","6.00","35000","","Annual Total",,,,"12043",,,,"1041",,,,,,,,,,,"1632",,"0",,,,,
"40195","Municipality of San Lorenzo","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","San Lorenzo","PR","9","MB","Bus","DO","7","79093","San Juan, PR","763.60","1844410","6.00","35000","","Annual Total",,,,"75082",,,,"5249",,,,,,,,,,,"40017",,,,,,,
"40197","Municipality of Lares","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lares","PR","4","DR","Demand Response","DO","2","00072","Puerto Rico Non-UZA","0.00","463143","62.00","30753","","Annual Total",,,,"25333",,,,"2059",,,,,,,,,,,"693",,"0",,,,,
"40197","Municipality of Lares","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lares","PR","4","MB","Bus","DO","2","00072","Puerto Rico Non-UZA","0.00","463143","62.00","30753","","Annual Total",,,,"9965",,,,"1594",,,,,,,,,,,"4428",,,,,,,
"40198","Municipality of Dorado","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Dorado","PR","6","DR","Demand Response","DO","2","79093","San Juan, PR","763.60","1844410","23.00","38165","","Annual Total",,,,"15571",,,,"684",,,,,,,,,,,"2717",,"0",,,,,
"40198","Municipality of Dorado","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Dorado","PR","6","MB","Bus","PT","4","79093","San Juan, PR","763.60","1844410","23.00","38165","","Annual Total",,,,"136625",,,,"11176",,,,,,,,,,,"63538",,,,,,,
"40199","Autonomous Municipality of Vega Alta, dba: Municipio Autonomo de Vega Alta","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Vega Alta","PR","10","DR","Demand Response","DO","2","79093","San Juan, PR","763.60","1844410","28.00","35806","","Annual Total",,,,"7896",,,,"869",,,,,,,,,,,"638",,"0",,,,,
"40199","Autonomous Municipality of Vega Alta, dba: Municipio Autonomo de Vega Alta","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Vega Alta","PR","10","MB","Bus","DO","8","79093","San Juan, PR","763.60","1844410","28.00","35806","","Annual Total",,,,"140969",,,,"13815",,,,,,,,,,,"54592",,,,,,,
"40201","Municipality of Guaynabo","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Guaynabo","PR","13","DR","Demand Response","DO","1","79093","San Juan, PR","763.60","1844410","28.00","89554","","Annual Total",,,,"15259",,,,"1495",,,,,,,,,,,"2138",,"0",,,,,
"40201","Municipality of Guaynabo","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Guaynabo","PR","13","MB","Bus","DO","12","79093","San Juan, PR","763.60","1844410","28.00","89554","","Annual Total",,,,"127126",,,,"21580",,,,,,,,,,,"230331",,,,,,,
"40204","Mid-Cumberland Human Resource Agency, dba: Mid-Cumberland HRA","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Nashville","TN","109","DR","Demand Response","DO","109","60733","Murfreesboro, TN","86.13","177313","5415.00","1141280","","Annual Total",,,,"1764542",,,,"93096",,,,,,,,,,,"128540",,"102481",,,,,
"40205","The County of Iredell, dba: Iredell County Area Transportation Services","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Statesville","NC","27","DR","Demand Response","DO","24","15670","Charlotte, NC--SC","657.61","1379873","618.00","203546","","Annual Total",,,,"722445",,,,"36661",,,,,,,,,,,"76093",,"38521",,,,,
"40205","The County of Iredell, dba: Iredell County Area Transportation Services","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Statesville","NC","27","MB","Bus","DO","3","15670","Charlotte, NC--SC","657.61","1379873","618.00","203546","","Annual Total",,,,"155345",,,,"7295",,,,,,,,,,,"63708",,,,,,,
"40206","Berkeley Charleston Dorchester RTMA, dba: TriCounty Link","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Moncks Corner","SC","28","MB","Bus","DO","28","15508","Charleston, SC","339.06","684773","2800.00","264203","","Annual Total",,,,"636706",,,,"30389",,,,,,,,,,,"60247",,,,,,,
"40208","City of Clemson, dba: Clemson Area Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Clemson","SC","17","MB","Bus","DO","17","02420","Anderson--Clemson, SC","95.94","118369","94.00","42791","","Annual Total",,,,"489748",,,,"37723",,,,,,,,,,,"857730",,,,,,,
"40209","Hoke County, dba: Hoke Area Transit Service","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Raeford","NC","12","DR","Demand Response","DO","12","29440","Fayetteville, NC","195.92","325008","392.00","54446","","Annual Total",,,,"458134",,,,"23026",,,,,,,,,,,"57851",,"18569",,,,,
"40210","Craven County, dba: Craven Area Rural Transit System","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2024","New Bern","NC","16","DR","Demand Response","DO","13",,,"0.00",,,,"","Annual Total",,,,"383545",,,,"20027",,,,,,,,,,,"47942",,"26626",,,,,
"40210","Craven County, dba: Craven Area Rural Transit System","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2024","New Bern","NC","16","MB","Bus","DO","3",,,"0.00",,,,"","Annual Total",,,,"85064",,,,"6944",,,,,,,,,,,"15178",,,,,,,
"40213","Autauga County , dba: Autauga County Rural Transportation","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Prattville","AL","11","DR","Demand Response","DO","11","58600","Montgomery, AL","145.10","254348","139.00","58805","","Annual Total",,,,"238132",,,,"17361",,,,,,,,,,,"37939",,"21364",,,,,
"40214","Cabarrus County , dba: Cabarrus County Transportation","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Concord","NC","21","DR","Demand Response","DO","21","19558","Concord, NC","200.06","278612","361.00","225791","","Annual Total",,,,"581620",,,,"35671",,,,,,,,,,,"92377",,"11444",,,,,
"40215","Union County, dba: Union County Transportation","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Monroe","NC","23","DR","Demand Response","DO","23","15670","Charlotte, NC--SC","657.61","1379873","633.00","238267","","Annual Total",,,,"667787",,,,"44338",,,,,,,,,,,"76224",,"21045",,,,,
"40217","Rowan County","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Salisbury","NC","22","DR","Demand Response","DO","22","19558","Concord, NC","200.06","278612","512.00","153649","","Annual Total",,,,"422449",,,,"28545",,,,,,,,,,,"38222",,"7124",,,,,
"40218","City of La Grange, dba: Oldham's Public Bus","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2024","La Grange","KY","1","MB","Bus","DO","1",,,"0.00",,,,"","Annual Total",,,,"32694",,,,"2904",,,,,,,,,,,"8138",,,,,,,
"40220","Pitt County, dba: Pitt Area Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Greenville","NC","16","DR","Demand Response","DO","16","35380","Greenville, NC","66.38","120150","652.00","184554","","Annual Total",,,,"577223",,,,"35258",,,,,,,,,,,"58087",,"24602",,,,,
"40221","Gaston County, dba:  ACCESS Transportation","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Gastonia","NC","15","DR","Demand Response","DO","13","32653","Gastonia, NC","124.58","176897","356.00","224529","","Annual Total",,,,"273208",,,,"20770",,,,,,,,,,,"38120",,"20622",,,,,
